h

=========== CANDue Logger Program Version 1.11 ==============
************ List of Available Commands ************

  C1  - CAN bus selector
         C0=CAN0
         C1=CAN1
         C2=CAN0 and CAN1
  L - toggles CAN data logging between ON and OFF
  D - toggles DISPLAY FRAMES off/on to print recieved and sent CAN data traffic
  FILE=logfile.csv    sets the microSD file name to log to
  SEND=050 FF 10 01 CA 02 BB 01 77         send standard ID CAN frame - hexadecimal format
  SENDL=18FF30CC FF 10 01 CA 02 BB 01 77   send extended ID CAN frame - hexadecimal format
  RATE=500   The frequency in milliseconds to send stored CAN message 
  KBPS=250   Change CAN bus data rate in kbps 
  MARK=Turned on Air Conditioner Here    - Copies string to log file as a marker
  P - prints current logfile to screen
  I - displays microSD card operating paramters
  MOSI:75 MISO:74 SCK:76  SS:10

**************************************************************
==============================================================

l
Setting data logger to OFF..chademo3.txt..
file=chademo4.txt
Opening new log file: chademo4.txt
l
Success...microSD file open...
Setting data logger to ON..chademo4.txt..
d
Debug= 1
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.108
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.108
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:41.116
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:41.116
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:41.148
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.151
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.151
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.151
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:41.195
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.241
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.241
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.241
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.241
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:41.283
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.292
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.292
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.292
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.292
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.315
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.315
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.315
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.315
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.355
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.355
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.355
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.355
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.395
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.395
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.395
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.395
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:41.436
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.436
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.436
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.436
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.476
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.476
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.476
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.520
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.520
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.520
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.520
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:41.557
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.565
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.565
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.565
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.565
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.593
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.593
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.593
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.593
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.633
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.633
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.633
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.633
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:41.633
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.668
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.668
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.668
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.714
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.714
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.714
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.714
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.753
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.753
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.753
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.753
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.792
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.792
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.792
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.792
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.831
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.831
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.831
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.831
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.871
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.871
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.871
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:41.871
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:41.914
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:41.969
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:41.969
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:41.969
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:42.016
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.025
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.025
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.025
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.025
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.048
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.048
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.048
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.094
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.094
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.094
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.139
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.139
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.139
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.139
Rcvd msgID: 0x404; 06; 49; FF; FF; 03; F5; 00; 00  00:03:42.167
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:42.167
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:42.177
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.205
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.205
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.205
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.205
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.212
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.212
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.259
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.259
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.259
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:42.308
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.313
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.313
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.313
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.348
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.348
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.348
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.348
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.385
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.385
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.385
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.385
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.409
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.409
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.409
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.409
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.449
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.449
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.449
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.449
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.485
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.485
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.485
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.485
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.525
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.525
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.525
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.525
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.560
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.560
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.560
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.560
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:42.586
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:42.586
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:42.602
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.624
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.624
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:42.672
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.702
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.702
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.702
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.702
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:42.743
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.752
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.752
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.782
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.782
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.782
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.782
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.823
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.823
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.823
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.823
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.863
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.863
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.863
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.909
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.909
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.909
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.954
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.954
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:42.999
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:42.999
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:42.999
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:42.999
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:43.041
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.048
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.048
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.048
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.082
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.082
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.082
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.128
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.128
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.128
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:43.152
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:43.152
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:43.175
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.187
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.187
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.187
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.217
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.217
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.217
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:43.217
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.257
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.257
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.257
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:43.257
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.297
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.297
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.297
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.338
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.338
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.338
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.383
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.383
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.383
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:43.383
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:43.425
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.476
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.476
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.476
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:43.476
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:43.518
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.527
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.527
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.527
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:43.527
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.550
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.550
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.550
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.595
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.595
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.595
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:43.595
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.631
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.631
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.631
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:43.631
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.671
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.671
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.671
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:43.671
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:43.671
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.705
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.705
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.705
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:43.705
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.743
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.743
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.743
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:43.743
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.783
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.783
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.783
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.831
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.831
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.831
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:43.831
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.851
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.851
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.851
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.896
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.896
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.896
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.945
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.945
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.945
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:43.989
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:43.989
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:43.989
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:43.989
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.026
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.026
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.026
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.068
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.068
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.068
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:44.068
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.108
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.108
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.108
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:44.108
Rcvd msgID: 0x404; 06; 49; FF; FF; 03; F5; 00; 00  00:03:44.108
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.143
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.143
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.143
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:44.143
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:44.184
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.190
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.190
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.190
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:44.237
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.246
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.246
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.246
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:44.246
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.270
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.270
