l
Success...microSD file open...
Setting data logger to ON..sgteold.txt..
d
Debug= 1
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:06.984
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.029
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.029
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.029
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.038
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.054
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.074
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.074
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.074
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.082
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.096
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.119
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.119
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.119
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.126
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.141
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.161
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.161
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.161
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.171
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.186
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.206
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.206
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.206
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.211
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.227
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.304
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.304
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.304
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.313
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.330
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.359
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.359
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.366
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.380
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.388
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.388
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.388
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.395
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.411
Rcvd msgID: 0x404; 06; 58; FF; FE; 02; 4C; 00; 00  00:02:07.422
Rcvd msgID: 0x505; 00; 00; 00; 00; 00; 00; 00; 00  00:02:07.422
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.460
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.460
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.460
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.468
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.473
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.473
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.473
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.474
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.510
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.510
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.510
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.518
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.532
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.555
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.555
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.564
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.579
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.602
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.602
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.602
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.609
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.623
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.653
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.653
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.653
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.664
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.680
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.693
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.693
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.693
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.693
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.707
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.733
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.733
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.733
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.742
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.758
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.779
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.779
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.787
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.801
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.824
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.824
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.824
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.869
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.869
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.869
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.874
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.887
Rcvd msgID: 0x404; 06; 58; FF; FE; 02; 4C; 00; 00  00:02:07.896
Rcvd msgID: 0x505; 00; 00; 00; 00; 00; 00; 00; 00  00:02:07.896
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.934
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.934
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.934
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.950
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.950
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.950
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.960
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:07.973
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:07.995
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:07.995
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:07.995
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:07.998
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.012
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.092
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.092
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.092
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.099
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.114
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.148
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.148
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.178
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.178
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.178
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.184
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.199
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.224
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.224
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.224
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.229
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.243
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.269
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.269
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.269
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.276
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.292
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.310
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.310
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.310
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.318
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.332
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.355
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.355
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.355
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.396
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.396
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.396
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.402
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.416
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.451
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.451
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.451
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.455
Rcvd msgID: 0x404; 06; 58; 00; 00; 02; 4C; 00; 00  00:02:08.458
Rcvd msgID: 0x505; 00; 00; 00; 00; 00; 00; 00; 00  00:02:08.458
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.465
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.492
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.492
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.492
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.500
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.511
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.520
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.520
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.520
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.566
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.566
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.566
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.578
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.587
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.608
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.608
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.608
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.617
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.632
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.654
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.654
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.654
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.664
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.677
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.700
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.700
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.700
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.707
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.722
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.742
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.742
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.742
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.750
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.763
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.787
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.787
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.787
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.787
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.794
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.872
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.872
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.872
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.882
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.896
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.928
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.928
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.935
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.949
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.956
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.956
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.956
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:08.965
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:08.980
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:08.999
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:08.999
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:08.999
Rcvd msgID: 0x404; 06; 58; FF; FE; 02; 4C; 00; 00  00:02:09.007
Rcvd msgID: 0x505; 00; 00; 00; 00; 00; 00; 00; 00  00:02:09.007
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.007
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.013
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.036
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.036
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.048
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.062
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.080
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.080
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.080
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.088
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.101
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.121
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.121
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.121
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.132
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.146
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.166
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.166
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.166
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.168
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.181
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.216
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.216
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.216
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.225
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.240
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.255
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.255
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.263
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.276
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.302
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.302
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.302
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.311
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.325
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.343
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.343
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.343
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.351
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.364
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.387
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.387
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.387
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.428
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.428
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.428
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.435
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.448
Rcvd msgID: 0x404; 06; 58; FF; FE; 02; 4C; 00; 00  00:02:09.476
Rcvd msgID: 0x505; 00; 00; 00; 00; 00; 00; 00; 00  00:02:09.476
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.514
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.514
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.518
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.518
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.518
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.518
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.524
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.554
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.554
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.554
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.564
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.578
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.656
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.656
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.656
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.665
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.679
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.708
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.708
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.708
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.715
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.730
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.737
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.737
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.737
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.740
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.755
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.778
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.778
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.778
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.787
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.800
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.823
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.823
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.834
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.849
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.870
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.870
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:02:09.870
Rcvd msgID: 0x108; 00; A4; 01; 7D; BE; 00; 00; 00  00:02:09.881
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 00; FF; 0A  00:02:09.895
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:02:09.912
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:02:09.912
