d
Debug= 1
Rcvd msgID: 0x505; FF; 66; 00; 00; 00; 00; 00; 00  00:01:45.510
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:45.539
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:45.539
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:45.539
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:45.539
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:45.577
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:45.577
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:45.624
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:45.624
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:45.624
Rcvd msgID: 0x109; 01; AA; 00; 5A; 00; 05; FF; 09  00:01:45.673
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:45.679
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:45.679
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:45.679
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:45.714
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:45.714
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:45.714
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:45.714
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:45.751
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:45.751
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:45.751
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:45.796
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:45.796
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:45.841
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:45.841
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:45.841
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:45.841
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:45.881
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:45.881
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:45.881
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:45.881
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:45.921
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:45.921
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:45.921
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:45.921
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:45.961
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:45.961
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:45.961
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:45.961
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.001
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.001
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.001
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:46.001
Rcvd msgID: 0x109; 01; AA; 00; 58; 00; 05; FF; 09  00:01:46.043
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.098
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.098
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.098
Rcvd msgID: 0x109; 01; AA; 00; 5A; 00; 05; FF; 09  00:01:46.145
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.153
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.153
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.153
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.183
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.183
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.183
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:46.183
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.222
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.222
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.222
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.269
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.269
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.269
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.315
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.315
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.361
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.361
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.361
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:46.361
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.401
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.401
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.401
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:46.401
Rcvd msgID: 0x109; 01; AA; 00; 59; 00; 05; FF; 09  00:01:46.443
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.447
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.447
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.447
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.485
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.485
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.485
Rcvd msgID: 0x404; 06; 8A; FC; 61; FF; FE; 00; 00  00:01:46.529
Rcvd msgID: 0x505; FF; 65; 00; 00; 00; 00; 00; 00  00:01:46.529
Rcvd msgID: 0x109; 01; AA; 00; 59; 00; 05; FF; 09  00:01:46.530
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.564
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.564
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.564
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:46.564
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.564
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.599
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.599
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.599
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:46.599
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.638
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.638
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.638
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:46.638
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.673
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.673
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.673
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:46.673
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.713
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.713
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.713
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:46.713
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.749
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.749
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.749
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:46.749
Rcvd msgID: 0x109; 01; AA; 00; 5A; 00; 05; FF; 09  00:01:46.791
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.846
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.846
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.846
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:46.846
Rcvd msgID: 0x109; 01; AA; 00; 59; 00; 05; FF; 09  00:01:46.888
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.897
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.897
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.897
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.927
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.927
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.927
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:46.927
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:46.966
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:46.966
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:46.966
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:46.966
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.006
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.006
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.006
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:47.006
Rcvd msgID: 0x404; 06; 8A; FC; 63; FF; FE; 00; 00  00:01:47.039
Rcvd msgID: 0x505; FF; 66; 00; 00; 00; 00; 00; 00  00:01:47.039
Rcvd msgID: 0x109; 01; AA; 00; 5A; 00; 05; FF; 09  00:01:47.048
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.077
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.077
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.077
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:47.077
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.081
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.081
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.081
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.122
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.122
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.122
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:47.122
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.162
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.162
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.211
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.211
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.211
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:47.211
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.251
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.251
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.251
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.292
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.292
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.292
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.338
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.338
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.338
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:47.338
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.378
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.378
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.423
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.423
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.423
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:47.423
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.463
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.463
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.463
Rcvd msgID: 0x404; 06; 8A; FC; 63; FF; FE; 00; 00  00:01:47.487
Rcvd msgID: 0x505; FF; 66; 00; 00; 00; 00; 00; 00  00:01:47.487
Rcvd msgID: 0x109; 01; AA; 00; 58; 00; 05; FF; 09  00:01:47.508
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.525
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.525
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.525
Rcvd msgID: 0x109; 01; AA; 00; 5B; 00; 05; FF; 09  00:01:47.574
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.603
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.603
Rcvd msgID: 0x109; 01; AA; 00; 59; 00; 05; FF; 09  00:01:47.651
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.660
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.660
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.660
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.689
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.689
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.689
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:47.689
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.730
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.730
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.730
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.776
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.776
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.776
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:47.776
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.811
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.811
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.811
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:47.811
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.852
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.852
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.852
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:47.852
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.888
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.888
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.888
Rcvd msgID: 0x109; 01; AA; 00; 57; 00; 05; FF; 09  00:01:47.937
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.942
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.942
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.942
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:47.942
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:47.965
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:47.965
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:47.965
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:47.965
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.005
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.005
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.005
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.005
Rcvd msgID: 0x404; 06; 8A; FC; 62; FF; FD; 00; 00  00:01:48.018
Rcvd msgID: 0x505; FF; 65; 00; 00; 00; 00; 00; 00  00:01:48.018
Rcvd msgID: 0x109; 01; AA; 00; 5A; 00; 05; FF; 09  00:01:48.042
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.057
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.057
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.057
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.057
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.080
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.080
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.126
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.126
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.126
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.171
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.171
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.171
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.171
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.207
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.207
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.207
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.207
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.247
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.247
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.247
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.247
Rcvd msgID: 0x109; 01; AA; 00; 5A; 00; 05; FF; 09  00:01:48.285
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.340
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.340
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.340
Rcvd msgID: 0x109; 01; AA; 00; 59; 00; 05; FF; 09  00:01:48.389
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.396
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.396
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.396
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.396
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.419
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.419
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.419
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.419
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.459
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.459
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.459
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.459
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.499
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.499
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.499
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.499
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.540
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.540
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.540
Rcvd msgID: 0x404; 06; 8B; FC; 63; FF; FD; 00; 00  00:01:48.544
Rcvd msgID: 0x505; FF; 65; 00; 00; 00; 00; 00; 00  00:01:48.544
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.579
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.579
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.579
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.579
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.616
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.616
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.616
Rcvd msgID: 0x109; 01; AA; 00; 5A; 00; 05; FF; 09  00:01:48.663
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.670
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.670
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.670
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.670
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.703
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.703
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.703
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.746
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.746
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.746
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.746
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.786
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.786
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.786
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.786
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.826
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.826
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.826
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:01:48.826
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.866
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.866
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.866
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.908
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:01:48.908
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:01:48.908
Rcvd msgID: 0x102; 01; B1; 00; 5A; 00; 01; 28; 00  00:01:48.954
